index,barcode,name,quantity,price
22231,8902890002091,Gillette Mach3 Razor,52,393.58
22232,0385856197914,Himalaya Pet Shampoo 100ml,105,501.66
22233,8906972845279,Supradyn Multivitamin 100tab,491,395.7
22234,3817397275594,Cetirizine 10mg Strip 10tab,21,699.83
22235,4714560986204,Mi Power Bank 10000mAh,167,1953.35
22236,8908103531181,Dr. Oetker Pizza Margherita 500g,155,112.16
22237,0383017718633,Yippee Noodles 150g,251,91.86
22238,0419974391845,Amul Skimmed Milk Powder 250g,147,267.67
22239,4717972744349,Cello Pen Standard Green,671,200.44
22240,8904714633313,Royal Canin Dog Food 100kg,81,80.58
22241,0408588287163,Lays Tomato Chips 400g,437,13.17
22242,0288125831550,Haldiram Aloo Bhujia 70g,50,76.08
22243,8906546484699,MDH Rajma Masala 100g,416,112.53
22244,0704127255151,Staedtler Pencil 4B,494,399.45
22245,8905384305197,Bisleri Water 1500ml,84,97.7
22246,0378957278484,Gerber Puffs Strawberry 250g,26,1302.19
22247,8903361540654,Pampers Baby Wipes Pack of 30,142,339.58
22248,8906705435104,Aashirvaad Atta 200kg,371,683.85
22249,0286914506184,Too Yumm Cheese 250g,292,260.67
22250,0855697974925,Camlin Geometry Box,501,61.64
22251,0402034576986,Polo Mint 200g,98,65.52
22252,0383965328960,Me-O Cat Food Original 100kg,51,460.76
22253,0858346675426,Reynolds Pen Green,678,290.5
22254,8001304283542,Toblerone 150g,93,1134.95
22255,8901859690829,Scotch-Brite Scrub Pad 3pc,172,86.54
22256,0237217743875,Milk-Bone Dog Treats 100g,26,627.55
22257,0373622616318,Colgate Toothpaste 50g,376,240.19
22258,8902119057161,Annapurna Atta 200kg,198,454.86
22259,0411559464210,Daawat Basmati Rice 750kg,327,1154.56
22260,3814900995024,Pigeon Baby Bottle 200ml,181,558.71
22261,0210060509485,Febreze Air Freshener 250ml,180,158.04
22262,0417070090914,Kitchen King Masala 50g,494,312.98
22263,0384815553105,Head & Shoulders 100ml,99,178.54
22264,8906423501273,Nestlé Milkmaid 250g,290,338.39
22265,0235351273159,Royal Canin Cat Food 100kg,69,388.18
22266,8005396884786,Mentos Fruit 200g,195,311.06
22267,0409208713888,Toblerone 22g,565,408.39
22268,8905486359029,Johnson's Baby Wash 250ml,67,465.89
22269,8906769845604,Real Fruit Juice Mixed Fruit 500ml,281,248.22
22270,0389270192005,Haldiram Bhujia 100g,509,185.99
22271,0760697364945,Kohinoor Basmati 500kg,103,959.11
22272,0768703880717,Dr. Oetker Pizza Chocolate 200g,88,255.47
22273,8900023707455,Himalaya Baby Shampoo 50ml,68,575.92
22274,8903981352057,50-50 Biscuits 150g,42,188.74
22275,0416928656739,MDH Rajma Masala 100g,210,169.97
22276,0418856488772,Safal Mixed Vegetables 200g,90,263.53
22277,0231243511347,Drools Dog Food 100kg,34,2291.87
22278,0762413234839,Mother Dairy Dahi 500g,202,327.98
22279,8906201299620,Lux Soap 200g,66,41.71
22280,4004703581466,Boiron Arnica Gel 20g,481,658.84
22281,0126758594001,Thums Up 750ml,477,101.85
22282,0708611867561,Navneet Notebook 192pg,149,33.83
22283,8000104668580,Alpenliebe 100g,555,782.87
22284,0419828169644,Safal Mixed Vegetables 750g,179,124.54
22285,4014381188864,Stayfree Pads Pack,36,99.1
22286,4717728693136,Havells LED Bulb 20W,82,313.03
22287,6909330059310,Mi USB Cable 100m,182,1323.64
22288,8902300649922,Eastern Chicken Masala 100g,37,131.07
22289,8004945352189,Mentos Original 40g,208,585.77
22290,0412479318164,Tata Salt 750kg,368,249.53
22291,0412403537647,Danone Yogurt Vanilla 100g,215,158.35
22292,0239091550655,Milk-Bone Dog Treats 100g,57,1364.49
22293,4011325968872,Dove Shampoo 200ml,135,675.1
22294,0413853055620,MDH Garam Masala 200g,188,230.64
22295,0128976062348,Osram LED Bulb 15W,137,1444.21
22296,8905526876684,Dettol Antiseptic Liquid 200ml,319,412.21
22297,0707856190663,Staedtler Pencil 4B,205,325.39
22298,0417567906872,Everest Coriander Powder 500g,42,178.63
22299,0411959402324,MDH Chaat Masala 50g,446,152.66
22300,8904220644322,Oreo Biscuits 400g,115,98.16
22301,8900632820712,Volini Pain Relief Spray 200ml,479,526.14
22302,4717370793000,Mi Power Bank 10000mAh,94,253.6
22303,0764478525426,Amul Butter 200g,157,254.26
22304,0474480653016,Gillette Mach3 Razor,294,60.18
22305,0416679258060,Catch Cumin Powder 200g,258,182.72
22306,0120016960843,Tetley Black Tea 500g,467,54.28
22307,0706255000047,Staedtler Pencil 6B,287,261.25
22308,0387649222308,Whiskas Cat Food Original 100kg,9,2077.81
22309,3819222985357,Boiron Arnica Gel 60g,181,299.11
22310,8004716716967,Bounty 45g,277,278.91
22311,0415696569265,Dr. Oetker Pizza Margherita 750g,12,453.78
22312,0410401855701,Mother Dairy Dahi 750g,228,496.21
22313,8901712097284,Odonil Room Freshener 1500g,198,301.95
22314,0762286966066,Perk 300g,91,293.09
22315,0762725552911,Danone Yogurt Vanilla 1000g,167,466.9
22316,8908961569012,Nescafe Classic 500g,246,31.43
22317,6902949364059,Mi USB Cable 100m,285,205.4
22318,0768800475779,Safal Green Peas 750g,46,638.01
22319,0754153999390,Kinley Water 750ml,417,104.67
22320,0233710153142,Drools Dog Food 100kg,109,263.93
22321,0411658830077,MDH Garam Masala 500g,32,219.92
22322,3001379930414,Volini Pain Relief Spray 100ml,258,314.59
22323,0357100985882,All Out Mosquito Refill,246,560.44
22324,4717985481200,Mi USB Cable 100m,29,171.68
22325,8900348604590,Colgate Mouthwash 150ml,333,164.03
22326,0216253333073,Harpic Toilet Cleaner 1500ml,198,61.58
22327,8908925792821,Red Label Tea 250g,354,76.83
22328,0859641263431,Natraj Color Pencils Pack of 6,677,144.23
22329,0765246950389,Bounty 80g,512,958.08
22330,0371910097870,Pepsodent Toothpaste 400g,54,146.72
22331,3817930893094,Vicks VapoRub 30g,217,363.99
22332,0376760615212,Johnson's Baby Wash 250ml,130,1223.8
22333,0403529209228,Bounty 100g,576,755.04
22334,0419745246121,Priya Pickle Lemon 500g,393,284.02
22335,0417847373776,Maggi Tomato Ketchup 10g,234,631.44
22336,8901315854734,Shan Tikka Masala 500g,345,21.93
22337,0230887402189,Pedigree Dog Food Original 100kg,53,2334.16
22338,8908657129650,Amul Paneer 750g,124,362.5
22339,0416345019988,Godrej Real Good Chicken 500g,162,300.59
22340,0404619630410,Oreo Biscuits 25g,262,272.8
22341,0758700178528,Red Bull 2000ml Energy Drink,331,161.38
22342,0219569862503,Harpic Toilet Cleaner 1500ml,108,241.69
22343,8900394042421,Wai Wai Noodles 70g,441,115.93
22344,4710654068542,Mi Power Bank 5000mAh,42,1962.17
22345,8907656962282,Exo Dishwash Bar 250g,198,440.37
22346,8900079030354,Appy Fizz 200ml,172,226.72
22347,0386766856144,Bourbon Biscuits 25g,532,26.12
22348,0122854108609,Mi Power Bank 10000mAh,42,946.69
22349,3002047053909,Vicks VapoRub 20g,156,249.29
22350,0402101065313,Mentos Strawberry 40g,231,349.79
22351,0407902442974,Uncle Chips 70g,221,276.31
22352,8902674953953,Pedigree Dog Food Original 100kg,20,1609.33
22353,8905536750462,Mother's Recipe Pickle Mixed 500g,134,116.17
22354,0350111979888,Exo Dishwash Bar 1500g,273,203.22
22355,0384974844267,Dove Shampoo 50ml,120,428.61
22356,3813655713730,Pigeon Baby Bottle 50ml,150,211.88
22357,0214918982383,Tide Detergent 750g,286,536.25
22358,4002697565875,Vicks Inhaler,140,530.33
22359,8006819488611,Skittles Original 80g,137,124.63
22360,8900206701867,Kitchen King Masala 100g,120,70.14
22361,4718109844932,Duracell AA Batteries Pack of 6,274,503.64
22362,4717176725137,boAt USB Cable 100m,293,1724.25
22363,0400057861775,Skittles Strawberry 45g,64,733.97
22364,8009984410890,5-Star 150g,535,394.08
22365,0406126386781,Haldiram Aloo Bhujia 100g,106,188.4
22366,0120505224241,Mi USB Cable 100m,46,803.81
22367,0768952295102,Saffola Gold Oil 10L,345,911.91
22368,8902543232042,Himalaya Liv.52 20tab,246,333.97
22369,8905468514194,Kissan Orange Marmalade 5g,164,449.65
22370,0768329566651,Parag Ghee 750ml,128,636.59
22371,8908267407919,Dettol Surface Cleaner 250ml,82,78.41
22372,0499184357718,7UP 200ml,236,137.91
22373,0384117529143,Milk-Bone Dog Treats 100g,78,742.05
22374,0389537139378,Bikaji Namkeen 100g,170,107.8
22375,8903333146945,Amul Cheese Slices 1500g,246,256.72
22376,0859719626373,Faber-Castell Pencil 4B Pack of 50,141,229.62
22377,0769084273181,Amul Dark Chocolate 55g,93,983.2
22378,0415084318734,MDH Garam Masala 100g,365,235.18
22379,8905956691222,MTR Rasam Powder 50g,144,250.72
22380,0372833955551,Johnson's Baby Oil 400ml,103,931.21
22381,8909735998038,Dettol Surface Cleaner 200ml,22,396.7
22382,0126236963510,Syska Power Bank 5000mAh,249,562.59
22383,0473324891898,Pepsodent Toothpaste 100g,130,472.94
22384,0762483612766,Snickers 100g,338,514.47
22385,0386108992288,Royal Canin Cat Food 100kg,26,1333.0
22386,0851398915342,Stapler Pins Pack of 100,292,378.42
22387,0850550725652,Cello Pen Standard Black,207,6.2
22388,4717491274044,Duracell AAA Batteries Pack of 8,164,321.74
22389,4001495832837,Dolo 650mg Strip 60tab,56,68.86
22390,8907794352662,Godrej Real Good Chicken 250g,132,613.38
22391,0764482802902,Amul Pizza Base 500g,54,89.46
22392,0125933515442,Duracell AA Batteries Pack of 12,284,874.97
22393,0385967332020,Bikaji Namkeen 70g,296,254.94
22394,0129855239134,Boost 500g,222,198.3
22395,3818238707441,Moov Pain Relief Cream 50g,346,20.29
22396,8904350798452,Dettol Antiseptic Liquid 15ml,193,94.07
22397,0850485363417,Fevicol Glue 100ml,270,70.81
22398,0129523009175,Minute Maid Orange 750ml,194,139.61
22399,0419600711078,Aachi Biryani Masala 100g,26,178.72
22400,8908341011964,Everest Garam Masala 50g,298,171.69
22401,0853250080199,Fevicol Glue 100ml,518,324.36
22402,8906520317371,Amul Cheese Slices 250g,295,284.26
22403,0372838595479,Nivea Body Lotion 100ml,110,348.63
22404,0217905839905,Good Knight Mosquito Repellent 250ml,256,138.46
22405,0763939946091,Chupa Chups 3pc,341,1160.78
22406,0129104768361,Syska LED Bulb 5W,198,1138.93
22407,0769662210379,Go Cheese Spread 250g,137,250.1
22408,8906287071004,Vicks Inhaler,101,427.56
22409,0492093483677,Pepsi 750ml Bottle,351,168.55
22410,0415646158969,Everest Garam Masala 500g,26,70.38
22411,8904658269883,Amul Lassi Plain 100ml,174,22.41
22412,0386979488163,Royal Canin Dog Food 100kg,45,2338.09
22413,0857879804334,Fevicol Glue 100ml,652,54.26
22414,6907472003383,Portronics USB Cable 100m,38,719.89
22415,8902093534283,Catch Cumin Powder 500g,171,248.97
22416,3000054192864,Paracetamol 500mg Strip 50tab,136,238.14
22417,4012668416143,Nivea Body Lotion 500ml,115,304.88
22418,0419141270607,Cremica Tomato Ketchup 2g,159,1031.82
22419,0762523344930,Tata Salt 2kg,380,970.66
22420,0123847840407,Lipton Green Tea 330g,386,118.8
22421,4719758384749,Anker USB-C Cable 100m,146,1936.75
22422,0385665848694,Catit Cat Litter 100kg,23,185.65
22423,0765405690576,Mother Dairy Milk 1500ml,233,236.36
22424,0120888444489,Energizer AA Batteries Pack of 8,219,1049.47
22425,0414121487129,Tata Turmeric Powder 100g,110,232.38
22426,8007553666129,Chupa Chups 6pc,74,609.35
22427,0286231960416,Pringles Classic 50g,255,161.62
22428,0769115376362,Amul Pizza Base 250g,58,616.2
22429,8903095309602,Amul Gold Milk 500ml,24,537.29
22430,0389446976699,Fair & Lovely Cream 400g,370,180.69
22431,3813914222607,Head & Shoulders 500ml,51,550.76
22432,0239233868518,Himalaya Pet Shampoo 100ml,30,1265.11
22433,0858789725863,Classmate Sketch Pens 12pc,88,142.46
22434,0763910696168,Red Bull 1500ml Energy Drink,486,49.26
22435,8903424957467,MamyPoko Diapers L Pack of 56,89,1587.01
22436,4007729054280,Crocin 500mg Strip 10tab,321,605.36
22437,0761112398200,Haldiram Frozen Samosa 4pc,193,575.99
22438,0474906396954,Stayfree Pads Pack,141,458.18
22439,0766218676641,McCain French Fries 400g,77,616.69
22440,0498655006735,Bournvita 750g,297,153.56
22441,0238737906795,Drools Dog Food 100kg,148,164.01
22442,4012396666865,Gillette Fusion Razor,71,501.5
22443,0415861478637,India Gate Basmati Rice 1000kg,385,1023.47
22444,8904725042425,Johnson's Baby Oil 200ml,110,930.47
22445,8903148119356,Safal Mixed Vegetables 500g,66,318.04
22446,8908732722851,Crocin 500mg Strip 25tab,358,602.06
22447,0379399751238,MamyPoko Diapers S Pack of 20,169,1817.81
22448,0120080726918,Himalayan Water 1000ml,66,46.68
22449,0763871904968,Go Cheese Spread 250g,228,422.26
22450,8907171495753,PetSafe Dog Collar,8,105.8
22451,0411067412390,MTR Sambar Masala 50g,393,334.34
22452,0122848422117,Kinley Water 1000ml,63,93.74
22453,0474564183484,Pantene Conditioner 400ml,206,405.54
22454,0769260789222,Kissan Mixed Fruit Jam 10g,343,58.61
22455,0370468486075,Gerber Puffs Banana 50g,130,971.23
22456,3814024709941,Dettol Soap 500g,400,177.94
22457,8900478878502,PetSafe Dog Collar,108,847.67
22458,3811089614074,Colgate Mouthwash 75ml,149,165.92
22459,8905719693890,Amul Lassi Plain 500ml,203,719.99
22460,0400184313987,Kurkure Classic 90g,573,208.03
22461,0232078292593,Trixie Dog Leash 100m,136,710.89
22462,8901203755884,Knorr Soup Mushroom 2g,211,419.75
22463,0125448792406,Energizer AA Batteries Pack of 6,136,929.83
22464,0352584712801,Febreze Air Freshener 2000ml,148,169.39
22465,0762142892942,Nestlé Milkmaid 750g,284,473.51
22466,4011531071038,Lifebuoy Soap 400g,104,570.14
22467,0215292892329,Ariel Detergent 200g,190,239.54
22468,0410163881291,Suhana Biryani Masala 200g,290,196.91
22469,0413383599793,Amul Pizza Base 750g,136,469.69
22470,8900168059938,Catch Salt 200kg,234,1031.7
22471,0125059980872,Panasonic AA Batteries Pack of 4,148,1754.17
22472,8902089900306,Band-Aid Strips Pack of 150,462,505.53
22473,0236169987696,Whiskas Cat Food Original 100kg,122,530.69
22474,0419145993809,Aashirvaad Atta 750kg,20,98.7
22475,3818586852466,Johnson's Baby Shampoo 500ml,93,297.49
22476,0121852495322,Panasonic AA Batteries Pack of 2,22,1799.24
22477,0470663230999,Nivea Body Lotion 150ml,130,567.54
22478,0763645395329,Amul Paneer 250g,205,565.83
22479,0859288113151,Staedtler Pencil 2B,230,380.63
22480,8901813205519,Bikaji Namkeen 200g,514,294.86
22481,8902726966979,Catch Salt 5kg,232,898.68
22482,0760221747800,Horlicks Orange 1000g,41,26.1
22483,0405684366679,Amul Milk Chocolate 40g,182,1119.48
22484,3811128350185,Chicco Baby Bottle 100ml,74,1761.58
22485,4005010112336,Dolo 650mg Strip 200tab,371,525.34
22486,0280626372716,50-50 Biscuits 250g,240,246.58
22487,0769900451663,Coca-Cola 2000ml Can,482,106.17
22488,0121806081588,Anker USB-C Cable 100m,80,675.13
22489,0282653064077,Kurkure Cream & Onion 25g,388,54.5
22490,8900682205880,Febreze Air Freshener 100ml,90,465.11
22491,4712478948161,Panasonic AA Batteries Pack of 4,49,306.13
22492,0387129326601,Sunsilk Shampoo 250ml,185,276.17
22493,0767777984284,Lipton Green Tea 330g,297,191.71
22494,8901710174086,Vaseline Lotion 200ml,15,121.56
22495,8908317158006,India Gate Basmati Rice 100kg,120,714.11
22496,0493774434292,Boost 1500g,427,158.41
22497,8002886834894,M&Ms Strawberry 150g,531,529.29
22498,3816027476066,Nestum Rice Cereal 400g,86,1900.21
22499,0768594618123,Nescafe Classic 2000g,99,204.69
22500,0388100634746,Whiskas Cat Food Original 100kg,134,1389.99
22501,0415929350066,Patanjali Ghee 5g,17,951.52
22502,8905371913701,MamyPoko Diapers XXL Pack of 30,195,1981.43
22503,0389874402524,Drools Dog Food 100kg,120,510.36
22504,0127884387741,Real Fruit Juice Orange 330ml,97,247.99
22505,4710326933710,Lexi Ball Pen 24pc Pack,578,54.65
22506,0120136369243,Monster Energy 500ml,356,76.52
22507,8902173192051,Dhara Mustard Oil 5L,255,639.74
22508,8902957575971,Himalayan Water 500ml,482,221.13
22509,8003733757076,5-Star 150g,73,718.98
22510,0763639730068,McCain Smiles 1000g,174,680.61
22511,0768864928563,Britannia Cheese Slices 200g,106,509.38
22512,3817557199463,Johnson's Baby Lotion 30ml,100,566.64
22513,0413512726052,Veeba Peanut Butter 100g,57,255.76
22514,8909506493595,Uncle Chips 250g,144,192.82
22515,0357387983465,Exo Dishwash Bar 100g,28,252.67
22516,0288749144807,Glucose Biscuits 200g,558,10.62
22517,0378266894528,Nestum Rice Cereal 50g,81,472.61
22518,0376468724902,Close-Up Toothpaste 100g,171,664.14
22519,8903283669303,Moov Pain Relief Cream 30g,233,719.28
22520,0216995914363,Wheel Detergent 100g,257,460.68
22521,8904268755134,Mother Dairy Milk 750ml,259,42.45
22522,8001160257978,5-Star 45g,189,863.46
22523,0231197830754,Pedigree Dentastix Pack of 10,68,820.97
22524,0761623729807,Amul Ghee 1000g,15,537.02
22525,4011535990281,Colgate Toothpaste 250g,45,469.95
22526,8901923807962,Cremica Tomato Ketchup 5g,310,977.76
22527,0419837597643,Kwality Wall's Ice Cream 200ml,139,590.57
22528,0280238158098,Parle-G Biscuits 25g,527,263.36
22529,0766484510588,Haldiram Frozen Samosa 5pc,77,279.21
22530,8906600637139,Rin Detergent 1500g,145,247.22
22531,0352643987942,Wheel Detergent 750g,162,142.35
22532,8906313200453,Scotch-Brite Scrub Pad 2pc,199,188.35
22533,8903439428358,Dhara Mustard Oil 1000L,268,184.06
22534,4002822296933,Pudin Hara 25ml,259,73.96
22535,0210078139360,Good Knight Mosquito Repellent 100ml,226,560.23
22536,0405564388784,Twix 10g,386,1091.44
22537,0853530281315,Fevistick Glue Stick 100g,559,249.79
22538,8905791416684,Amul Lassi Mango 250ml,245,128.38
22539,0377473471973,Dettol Soap 75g,290,260.17
22540,0373103400658,Johnson's Baby Shampoo 500ml,56,509.74
22541,0413935664511,Amul Cheese Slices 500g,285,259.92
22542,8906941755790,Priya Pickle Lemon 200g,318,135.34
22543,8000269678158,Amul Milk Chocolate 200g,122,261.43
22544,0415316720212,Badshah Chaat Masala 50g,254,235.97
22545,0129232972739,Philips LED Bulb 15W,20,1474.13
22546,0762826565797,Amul Dark Chocolate 22g,493,235.19
22547,4001247454690,Johnson's Baby Lotion 100ml,493,510.46
22548,8904369712371,MTR Sambar Masala 50g,428,307.5
22549,8901170161480,Safal Mixed Vegetables 250g,177,342.69
22550,3812641075104,Pears Soap 400g,315,596.44
22551,0210270572651,Pril Dishwash 100ml,33,287.47
22552,0764643271455,Amul Butter 500g,127,525.98
22553,8908579619772,MTR Sambar Masala 100g,58,232.46
22554,0415391384286,Kitchen King Masala 50g,216,198.81
22555,0768671207493,Amul Butter 250g,48,777.07
22556,3817600601967,Rexona Deodorant 50ml,46,340.81
22557,0372710474144,Pampers Baby Wipes Pack of 30,108,1634.76
22558,8906504414157,Gerber Puffs Banana 250g,141,746.34
22559,6908363238921,Portronics USB Cable 100m,233,268.56
22560,8906124434245,Ariel Detergent 1000g,161,349.76
22561,0768521875162,Perk 22g,320,1074.95
22562,0418781139817,Suhana Biryani Masala 500g,422,229.33
22563,0416877594663,Saffola Gold Oil 10L,85,748.88
22564,3814961366719,Dettol Antiseptic Liquid 30ml,307,551.79
22565,0218562980658,Ariel Detergent 750g,286,426.12
22566,8008127036065,Amul Dark Chocolate 30g,212,895.64
22567,8904576241787,Shan Tikka Masala 100g,287,296.21
22568,0211860932435,Domex Toilet Cleaner 500ml,209,432.61
22569,0219879564371,Henko Detergent 250g,219,31.5
22570,8906910777020,Aachi Biryani Masala 500g,293,209.23
22571,0764089106151,Amul Toned Milk 200ml,91,224.85
22572,0766951455671,Bru Coffee 2000g,425,127.12
22573,4714653260747,Lexi Ball Pen 6pc Pack,402,289.55
22574,0418778331095,Catch Cumin Powder 200g,433,191.71
22575,8902280810169,Drools Dog Food 100kg,130,2443.64
22576,0761741273862,Nestlé Milkmaid 500g,13,329.76
22577,0763099396804,McCain French Fries 500g,198,62.66
22578,0752304235342,Lipton Green Tea 330g,142,98.87
22579,0411618387122,Aachi Biryani Masala 100g,52,324.54
22580,0765015416344,Catch Salt 750kg,212,693.41
22581,3810941144346,Pampers Baby Wipes Pack of 30,171,1160.01
22582,0419076372391,Parag Ghee 750ml,147,392.79
22583,0126071305216,Kinley Water 250ml,404,167.13
22584,0417318849298,Saffola Gold Oil 2L,298,223.27
22585,0215630493744,Tide Detergent 100g,290,119.3
22586,0357510945643,Harpic Toilet Cleaner 2000ml,39,532.12
22587,8904911932561,Catch Cumin Powder 500g,474,56.35
22588,8909641279115,7UP 330ml,403,236.0
22589,4017772910754,Axe Deodorant 400ml,255,308.6
22590,8903238502242,Nestle Slim Milk 500ml,120,188.4
22591,8902370168873,Amul Paneer 200g,186,424.86
22592,3817503360305,Colgate Toothbrush Soft,189,62.09
22593,0750528119158,Ovaltine 750g,156,29.88
22594,4718860130954,Fevicol Glue 100ml,520,140.7
22595,3819965834417,Paracetamol 500mg Strip 50tab,91,412.33
22596,0387936925677,Himalaya Pet Shampoo 100ml,140,2280.98
22597,8907515296909,Milk-Bone Dog Treats 100g,141,2576.28
22598,8908975836964,Bikaji Namkeen 150g,320,13.74
22599,0358574672865,Rin Detergent 250g,104,346.23
22600,0287253858637,Pringles Chilli 400g,199,200.65
22601,0416744708735,Go Cheese Spread 500g,224,396.69
22602,0377332761290,Dove Soap 75g,196,671.11
22603,8908406186651,McCain French Fries 500g,154,128.13
22604,0709695107048,Fevistick Glue Stick 100g,584,25.58
22605,3812314763673,Huggies Diapers M Pack of 40,173,1307.41
22606,0409597428424,Lays Pepper Chips 70g,182,118.22
22607,0417945446822,Nestlé Milkmaid 250g,174,651.41
22608,0754056343443,Frooti Mango Drink 1000ml,369,220.37
22609,8901690434880,Safal Mixed Vegetables 500g,25,143.09
22610,0409051790425,Snickers 30g,592,89.59
22611,0230465717834,Trixie Dog Leash 100m,131,127.5
22612,0496243081942,Tetley Black Tea 200g,353,121.42
22613,0388684222209,Royal Canin Dog Food 100kg,47,2962.98
22614,0126646825194,Syska LED Bulb 5W,270,1322.48
22615,8906485233150,Mother's Recipe Pickle Mixed 500g,133,243.43
22616,0386251130865,Himalaya Face Wash 250ml,111,675.3
22617,8005102638771,Mentos Fruit 45g,97,153.96
22618,8006939376508,Mentos Mint 40g,373,648.57
22619,8909426269973,Johnson's Baby Lotion 25ml,235,593.06
22620,4002012396610,Pantoprazole 40mg Strip 50tab,123,124.98
22621,0120464048346,Panasonic AA Batteries Pack of 4,14,1413.29
22622,8903283437193,Savlon Antiseptic Liquid 100ml,478,535.47
22623,3817285404587,Johnson's Baby Oil 400ml,45,144.26
22624,8904208559440,Colin Glass Cleaner 1500ml,75,362.59
22625,8901315593671,Rexona Deodorant 100ml,130,151.92
22626,4009585305964,Iodex Pain Balm 20g,355,473.12
22627,0127248405067,Lipton Green Tea 1500g,214,161.84
22628,0417162028634,Amul Ice Cream Strawberry 1000ml,147,168.68
22629,8901966122305,Kohinoor Basmati 2kg,206,223.95
22630,0413290904611,Godrej Real Good Chicken 500g,165,620.53
22631,0373040992995,MamyPoko Diapers M Pack of 20,176,119.33
22632,0415278406926,Amul Ice Cream Butter Pecan 250ml,111,117.27
22633,0217057515696,Robin Fabric Whitener 100ml,193,578.73
22634,0239781022967,Trixie Dog Leash 100m,13,1973.59
22635,0762407444145,Tata Salt 750kg,240,434.63
22636,0386115581345,Drools Dog Food 100kg,53,2003.91
22637,0497448450885,Tata Tea Premium 2000g,281,42.16
22638,0764666133624,Amul Toned Milk 200ml,38,741.62
22639,8904304303510,Nestle Slim Milk 500ml,91,280.7
22640,0766851302785,Parag Ghee 200ml,224,563.25
22641,8900198183566,Hide & Seek 90g,75,187.65
22642,0414161042890,Amul Pizza Base 1000g,98,376.32
22643,8906802447130,Badshah Chaat Masala 100g,321,59.8
22644,0127386867697,3M Double-Sided Tape 100mm,175,1300.18
22645,8900737979285,Haldiram Aloo Bhujia 25g,273,187.43
22646,0766135436007,Mother Dairy Milk 1000ml,190,377.38
22647,8909286008866,MDH Garam Masala 50g,51,286.7
22648,6909879627230,Anker USB-C Cable 100m,160,78.53
22649,0498934748219,Tropicana Orange Juice 1000ml,316,196.32
22650,8901937554241,Minute Maid Apple 200ml,438,65.55
22651,0374752665580,Himalaya Baby Shampoo 100ml,14,1952.34
22652,0213013073897,Pril Dishwash 500ml,282,178.07
22653,3817607584157,Johnson's Baby Oil 500ml,177,1867.56
22654,0767833782427,Monster Energy 200ml,174,86.22
22655,0128895756557,Philips LED Bulb 5W,105,1039.12
22656,8901461151275,Chicco Baby Bottle 250ml,85,569.89
22657,0765821253706,Ferrero Rocher 3pc Box,516,1089.7
22658,0232244195925,Pedigree Dog Food Original 100kg,124,524.27
22659,0765552306092,Maaza Mango 750ml,372,97.85
22660,8907104440966,Maggi Noodles Chilli 25g,97,222.73
22661,3819691236875,MamyPoko Diapers S Pack of 20,177,1541.3
22662,4010254991913,Old Spice Deodorant 100ml,224,417.42
22663,8904953386346,Amul Paneer 250g,79,234.9
22664,8905932428873,Shan Tikka Masala 50g,377,80.46
22665,0384506765732,Monaco Biscuits 400g,69,195.92
22666,0287468199891,Yippee Noodles 90g,237,114.43
22667,0285227376996,Act II Popcorn Classic 100g,101,167.35
22668,0400685732386,Amul Milk Chocolate 45g,570,140.6
22669,8903642518112,Haldiram Frozen Samosa 5pc,96,72.74
22670,0127992178804,Minute Maid Apple 750ml,436,128.8
22671,0474101316795,TRESemmé 200ml,310,114.94
22672,0410148288190,Britannia Cheese Slices 500g,128,312.64
22673,0764535170644,Amul Ice Cream Strawberry 200ml,139,590.19
22674,0418785167304,Amul Toned Milk 500ml,92,22.15
22675,0283279513369,Wai Wai Noodles 90g,249,227.09
22676,8903327580854,Catch Salt 200kg,371,732.98
22677,0231035166885,Drools Dog Food 100kg,150,1847.2
22678,0128022387128,Duracell AA Batteries Pack of 12,269,66.46
22679,0479064179111,Lifebuoy Soap 250g,78,311.41
22680,3810317575248,Pantoprazole 40mg Strip 10tab,305,308.51
22681,8909575129869,Henko Detergent 100g,116,482.39
22682,8900545637353,Daawat Basmati Rice 100kg,227,354.71
22683,0853583933865,Apsara Eraser Pack of 20,783,123.69
22684,8902524138295,Dettol Surface Cleaner 1000ml,287,53.2
22685,0120451894451,Monster Energy 750ml,126,146.95
22686,8909546308750,Johnson's Baby Shampoo 200ml,69,1267.06
22687,0403457312694,Britannia Marie Gold 250g,403,206.91
22688,0858324046224,Lexi Ball Pen 12pc Pack,22,256.36
22689,3811466069886,Johnson's Baby Oil 400ml,51,892.58
22690,0707985654036,Fevistick Glue Stick 100g,722,109.04
22691,0284949349738,Oreo Biscuits 90g,44,23.48
22692,0410631718623,Kwality Wall's Ice Cream 750ml,11,473.28
22693,4712283232592,Fevicol Glue 100ml,151,235.51
22694,0386767473883,Hide & Seek 100g,342,153.62
22695,3008113460510,Pantoprazole 40mg Strip 10tab,425,136.59
22696,8901468099464,Whiskas Cat Food Original 100kg,67,1315.41
22697,0413863988765,Shan Tikka Masala 200g,374,41.82
22698,0765570912237,Safal Green Peas 750g,30,260.42
22699,0765467411959,Veeba Peanut Butter 750g,177,172.42
22700,4716688081793,3M Double-Sided Tape 100mm,244,815.9
22701,8909461757831,Parag Ghee 750ml,174,185.92
22702,3812271841896,Johnson's Baby Wash 250ml,147,1949.62
22703,0416019533079,Mother Dairy Milk 1500ml,146,404.49
22704,0126920567642,Energizer AA Batteries Pack of 2,22,1952.88
